id,is_iceberg
2ad5ee96,6.7301665e-17
cb8b875e,0.9331441
2283d088,0.09397268
545f8210,9.875634e-13
7eeed38a,0.85652596
be77b9e7,0.025213242
16ec40a3,0.9296591
b7e74bcf,0.9692068
8a36acfd,0.6509191
d2e5b493,0.9999194
bd88797b,2.811163e-05
78566a26,0.00049856305
32449528,0.51951176
5f6ffdad,0.44005123
38bdc33c,0.6390954
f88a9ed3,0.6966917
c1fe2103,4.018829e-05
63f7ddd9,0.018269569
97e123d2,0.2820049
7d078228,0.5638265
6b43e60f,0.9999774
e07665a4,0.45501631
4da0c147,1.7305407e-10
1d2474a1,0.42640725
f39a3050,0.028887957
aaeb3f89,0.0011134744
daa3d1e9,0.27548987
23cad3ed,0.9982091
dc8fd92d,0.850919
994a2787,6.449343e-17
5009ce8c,0.9895071
95ba90c7,9.102325e-16
bb176f20,1.4166826e-06
57ccd603,0.5211706
c3767f5b,0.9920541
076492b4,0.0029940307
68864007,0.51041156
fb124dd7,0.9910258
c59fbfc0,1.3718752e-35
ddce9f51,0.0032740831
c459dbf6,0.7404648
1a39b44e,0.8355986
a31f8519,2.0323167e-20
29ff4d55,9.470353e-09
c0a87a44,0.7555992
aa07ea34,1.1259498e-20
ed7b77f3,0.97798264
ccb10918,0.97417915
aba1f2cc,0.017406583
0c4b7ce6,0.1646949
26a29fae,2.1232846e-22
6a1a9b91,0.5284972
fda0d9b3,9.5186e-12
2f7da2f9,0.40278012
948317c5,0.39872766
df315de0,0.41420314
51762e5e,0.9980654
9be1f9d4,0.97776926
b20f16ca,0.46297607
24f677ab,0.9861487
19d36f67,5.3939453e-28
db098e36,0.9949827
3ab323b5,0.29972523
db204654,0.99172986
f0b7c362,0.78096896
9c36083a,0.82947016
00247e48,0.99869144
99064331,3.4231613e-05
fb023b97,5.645285e-13
834a13a2,0.0008327365
b4fb7c3b,0.99744654
cccc91e5,6.799801e-05
e777f5c4,7.522122e-09
8a367850,5.3822655e-11
01aee49b,0.9954003
09a3f3cb,0.997224
b7837a99,0.97244966
0e5c18fe,2.4208284e-05
433d92a6,0.038076818
d8c1c90e,0.00023442507
5cf350ea,0.80420196
9e6adfeb,0.015902042
398c373b,1.0044978e-08
8e1cb96b,0.50340146
c0ab7de5,5.1992785e-05
b7519f43,0.6224473
54d7929f,6.397499e-23
222a4407,0.10278815
4cd8d439,0.1790883
ac31d9e4,0.37509894
0c51475f,0.90568674
926b4b5d,0.9688269
3072aeb4,0.9895004
5508aabc,0.0022965372
7ff080c1,0.7542838
c8137158,8.746798e-06
73f4c54a,0.99984974
0ab19c8d,0.5015703
57c090c7,0.55442095
b3f4d7c8,0.99949414
d4a81cf9,0.9849609
497c4ff8,0.018544972
8949311b,0.91443074
d4f17d1d,0.008650124
cbd015d6,3.4922076e-15
4ff7d773,0.3196618
5950d2f6,0.08006203
f0b4c564,0.0002991259
4727e088,0.81287116
2c9b195c,0.66961324
04c441b0,0.6941568
9f1e2246,0.52457047
3bf56119,0.21492016
385033f6,0.35256386
1e14e9eb,0.00472641
4ec14d05,0.8115517
d16ffa50,0.93374956
6f2147d7,0.008865327
13540275,0.99991876
280aaa6c,0.7668123
63d6fcf6,0.38476682
e1130afc,0.51571983
8915b349,0.6518074
02cb6179,0.99831903
816084ef,0.9445412
e83e27ef,0.0057558417
9928b6cb,0.16488099
398c44d5,0.38264754
4e9944c8,0.44726443
ade738c7,0.03188899
df106f1f,0.14916795
707c42f2,3.9527112e-10
c7d6c968,0.91830873
2f62a2d3,1.3618669e-16
58a62136,0.006475568
8e16308d,6.213843e-09
10d97d10,0.11516014
862a2dd5,0.68827116
45d7cd09,8.2973463e-16
daef67d6,0.8621403
40b9f916,0.013657659
c17dc729,0.8671753
d008e04f,0.942279
a5a6fe15,0.9424077
e9ce7834,3.485851e-12
518a5aeb,0.9738442
fd6e49ab,0.11239907
35ef2d54,0.9629086
be1f3e73,0.94698244
013825b7,0.1295358
c48b752b,0.9859184
a0f39ace,0.99956614
800aff52,0.22884306
e0eb259a,0.5000876
404bdcc5,0.9892336
9be770cc,0.46161646
e002bdfa,0.4424138
511f8764,0.8944882
d41e40d8,0.7385043
ff846aa6,0.6563385
c261a419,0.0063351393
c3358fec,0.9999995
62972972,0.0017813146
3f15e6a3,7.299772e-14
f239dd72,0.17840901
e9d815ef,0.2001071
568085b5,2.4457217e-06
80708782,0.9735207
a578b01b,0.9760116
04b81012,0.042486727
3fbd3a3e,0.99584585
536bc047,0.9988895
6905e82d,0.87352717
352b0ab0,0.97934806
205506f4,1.0
b4075da1,2.0315086e-22
0132c59d,0.88087845
5c471255,0.9822345
b9ee0383,0.9279357
aee38fe1,0.7470157
93eda776,1.4529638e-08
d65ee363,0.9996574
7e6785d9,0.20707256
c006cf82,0.9995798
197f9050,0.9755838
efce51fc,0.0016224086
d8dd1b33,0.99986756
ca5bae71,0.00013282895
66eba58c,0.8093033
e080fee1,0.023267925
9626a2b5,0.885976
c0298b7d,0.77502453
80f17a8d,2.6524842e-05
fefe71e5,0.0009146333
92a45990,0.6572871
8e922071,0.5464824
d5952199,0.14274174
3c56cf59,0.9205544
5b677f30,0.9999491
70986e85,0.6410986
ee110bda,0.55929345
e7b4d317,0.67641336
f59f29f5,0.0034611225
3d1e179e,0.0030741692
4e9c76d9,0.3436017
5b5d407e,1.607905e-18
bb4d8184,0.6221075
5f5ad493,0.43947932
a304ae2e,2.7915836e-12
ac337f79,0.7527996
e00e495a,0.018435001
71477bcf,0.49518692
22ed2916,0.03331557
05fdb1ce,1.0771834e-20
4c5e56dd,0.049762875
fab2df1f,1.2240131e-19
afe6a1d1,0.8766583
fa03ba13,0.16028702
663dd2bf,0.4592497
5d3aa488,0.044302166
11d63814,1.0
11ac5623,0.9987236
dd28b028,0.09630972
bf244975,0.6275968
6a2fe659,1.0112294e-20
bd689e7a,0.81378025
a7b21484,0.97261584
06626706,1.0
2fcb2613,0.7136831
1ee7f506,0.9997503
c462096f,0.01553756
59b91711,0.5738894
148ad313,0.04012087
a04c148d,0.9755454
142d14f3,0.999874
0dccef06,0.98401284
bf9dea3e,0.99683774
121ec728,0.00047901273
25ea1800,8.2638024e-08
024bed49,0.87596005
771a9bc9,0.38629448
8b2562e0,0.6737542
fefe0db6,0.00011229402
a6cc8fa1,0.8612422
fe33ce5b,0.013862789
c11a6fd5,0.99693096
69152132,0.030967474
dd54beb5,0.99910223
46d8944e,3.6910314e-12
f278cc6a,0.90902865
9cba91e4,0.34162673
37e80ad8,0.0010124743
6247d06a,0.8135257
0bb564ea,0.90524423
f8802638,0.75067544
cb77c1d4,0.96087706
edcad79c,0.32184076
ade84952,0.9643255
e9a4a8f7,0.030739963
8c3c9c0b,2.039651e-10
c105af7a,0.2672699
64a96816,0.15567243
d435722b,0.0022280812
f8c2c17d,0.007100731
30b0c5a1,0.9386803
a241eee2,0.9711995
577af3a1,0.6429398
b1e49a9f,0.7180039
49eff60f,0.80027276
171ffc36,0.0005285144
2dbb2931,0.66639
851f9ad8,8.642638e-11
ef787241,0.0038201213
3ed46d9b,0.4925505
61a96458,0.44528028
a0eb8b65,0.39090043
8058e7e7,0.95476294
5d0969c3,0.98536694
06dc5d13,0.9989305
614d8fdf,0.0041893125
068ace8d,0.9881065
55bd7491,0.92376137
59db8d78,0.08557445
ee9ba395,0.28302068
3833c332,1.3297526e-10
f9c56480,0.2928416
35041821,7.8955907e-07
67426d52,0.032430172
f2eba496,6.0145882e-18
cfc6b272,0.66450155
be6e6157,0.0014800429
060762c6,0.99461377
28e5c819,0.38351482
165b73a3,0.6996148
1a16ebf2,0.9919468
c76353ea,0.19512194
c56aab52,0.40342486
19ba105e,0.0010020137
4ccf1d67,0.48442972
d3f00ca5,0.0022910237
dc366696,0.9846828
11ddfec4,0.6798442
71036847,0.0
9108a260,0.26213878
812d2c7d,0.9456531
601d54b4,0.2760361
2a21ddce,0.7538122
e03f632f,7.118343e-19
27c1c4f4,2.4445312e-09
9929fc67,0.22239459
cc5b496e,0.0028474033
9ec5c0b5,0.33247966
5fa292a8,0.6594824
d0e35d53,0.63000244
cfc89ddf,0.80983347
fd3916f4,0.9995415
019ab715,0.0
d0a7830b,0.7780404
2e1acd63,0.9604193
c5810152,0.8866019
8dae1e77,0.027607024
afe44c59,0.8302158
ac640b5a,0.32032776
5c47f5bc,3.1350726e-06
2e5e1053,0.00038388371
e30d5450,0.8846728
0de92cf0,0.17121592
e97daf2c,0.99376667
5bcc2bf5,0.0
d347d81e,4.916436e-07
2799f5cd,0.9313427
ce4b96f7,2.1908026e-14
a6365299,0.30527157
6eb86fb2,4.460592e-07
d1384eb4,0.9979993
66c3ab6a,0.5867831
9be981c9,0.99961644
e5fc3dd4,0.7076343
fd3f01fc,0.9913329
5fbb0aa0,0.9993015
6968f510,1.540634e-05
7509aad8,0.9877553
9cf9c8ce,0.69764125
157c589d,0.35774663
fcc51d2f,0.09026584
6852ee69,0.76006496
8a388b27,0.6227167
e3b1fdd6,0.73916495
1d644f91,0.18409899
893a7d79,0.986006
9ef2d53f,0.43289915
eaea1243,0.53060365
2d210670,2.1151267e-08
b04329c3,0.43907264
1d88e97d,0.99249923
e5c8ae65,0.8515021
841810cd,0.0003091991
187a1e4b,0.607844
24f8bc83,0.57076406
071678c5,0.8718434
3121517d,0.5919634
62db6263,3.5231517e-18
4b6fe0a5,0.57653624
016588cd,0.9331816
e47db8cd,0.0015507936
6009575c,0.0024276972
59d093d3,0.70458674
b3edce17,0.9995053
77cb2808,0.26190603
b318189f,0.6217747
eb804bc3,0.33955866
27af98c1,0.6836392
75bbd171,0.79252625
26a7450a,0.5948296
9f96c645,1.0842162e-28
f295285a,0.9035839
1861ae59,0.14824757
320e2661,0.0006276369
48b64c84,0.00012677908
596115ad,0.6441825
24c5d2ad,0.46021608
513481e4,0.8056309
679ca3d6,0.6717368
550511fc,0.69982654
33ad621e,0.64043516
a7cd4c8b,0.63231254
942ce002,0.47421217
4a33d600,0.001992911
52512da4,0.31278092
199d9dd5,9.388415e-07
910c7a11,0.52575845
2dc4b47e,0.056652635
067c0baa,0.76552653
66ec0485,1.9540666e-05
93e203f1,0.9999521
1eae71e0,0.9033725
9a320603,9.345347e-15
97c75edc,0.93309945
e3a3993c,0.6803485
03647606,0.9897562
b5758e75,0.2070632
cb341897,0.00085392594
80a1d2ad,0.9793865
f2afc45e,0.16350263
e2e037d3,0.9166955
d8513bb1,0.9998468
2bb05740,0.9928725
568eee1e,0.49312216
48073219,0.017981797
52770a14,0.5458834
bb78aa77,0.32177463
d2041d74,0.88980937
0c650b7b,0.54837775
3ed634b4,0.98590326
4e7ef4d3,9.1960766e-07
dc676914,3.527029e-06
9ef182ba,0.18393347
19456254,0.03453532
45c7e999,0.4343971
1e5f187e,0.38495484
8372c5dc,0.4168465
0a113574,0.8425282
22ac144f,0.992476
82a0baaa,0.098297566
fb9c0a38,0.99953187
586d1724,0.005291879
42491e8b,0.9672471
32d8d667,0.32677174
2d658824,0.98390377
79e58200,0.9798605
50e426df,0.23236492
71d908c0,0.015108317
1f275072,7.4561225e-18
a1bb2901,5.1157303e-06
6c99ed0b,0.7040597
d8216f4c,0.44375715
ebb34ef7,7.346818e-21
0a71e0d1,0.00030219555
3bebe07a,0.99915034
0de67b1a,0.033129424
7409fd1a,0.030795008
1e27c8fd,4.7681873e-22
65cfde78,0.023215026
ab7841b4,0.25625858
f5064f4e,0.0011396706
57457484,0.9992947
5492eb34,3.8780446e-12
78dfcd52,0.03668642
7dcfa04d,0.8280568
0f7ccad8,0.850773
730b2296,0.96263564
c1f05b03,0.9871542
265ced3a,0.19870076
92f976d4,0.9246623
2ac16805,0.99996907
b2de0386,0.7853949
898f0d27,0.58198404
b6d290df,0.8874943
64bc67c4,0.9694686
e54ee68e,4.436882e-06
5f14e447,0.00093972683
9c736f77,0.6848893
328fd096,0.3631968
e8e9dfc3,0.8185562
a3a85eeb,0.74441874
d4b96d3f,0.9928726
bb255043,0.007886082
8696136a,0.63499796
be23ea08,0.34089714
777d00a2,0.68674934
bc8d3476,0.0020498037
f6f8857d,0.89260185
c57f13ef,0.48220414
7aa6b7a3,0.18327805
512c569c,0.61425656
48b1c243,0.00064483285
75ff94ee,0.019423515
c60f051c,0.99999446
032b1bda,0.15554854
77531032,0.06324428
06210232,0.06034097
d7418c1f,0.9214766
e2e957ba,0.47735953
566b0a76,0.24301955
7c6691b5,3.4906305e-05
990a0ecd,1.0
16914cc9,0.04047835
e78a6709,0.96059704
98aa34a8,0.9739418
1908cc60,0.26382887
81946709,0.8831006
2fd07377,0.58859456
d5c0e0d7,0.2117027
58ec0c92,0.124554515
3aeb362f,0.5740828
147d59ab,0.36915505
e0829262,0.1916169
8b86d83e,0.9936402
9a350af0,0.572355
aba1b542,7.491889e-05
b0112ad5,1.2573348e-19
4ea094c0,2.4253876e-07
74964450,0.73588836
e4a06bc9,1.4082565e-14
245ef22c,0.93761134
828460e1,0.34604183
fcbdad05,1.9616804e-15
50ff69e1,0.92104554
28cf2057,0.00022926927
8ede8c69,0.1562317
323458ef,0.613952
3c002c59,0.0011880696
24e5b88f,0.8927697
a09d9139,0.99488586
d0b1be68,0.3399791
bcd22f87,1.8285109e-12
f90b1c41,0.5474834
f14f533a,0.00014057755
acfaa4ff,0.9433724
78e7617b,0.61358047
febe6575,2.0115487e-32
5cd96fb8,0.9379482
88027f9c,0.4871339
388dd3bb,0.06676084
8e6cf4d3,0.9791746
0b2daf85,9.728389e-13
63f51c56,5.1767636e-08
5b6305ad,0.35588235
241c50cb,5.2060583e-21
495a6ed2,0.033981264
b04bf998,0.9999944
c55e7096,0.29520798
2c9d1b48,1.3442355e-16
e20a003b,0.5222715
33725817,0.99974996
fe05fc09,0.3450902
b9022c8f,0.4487621
b5abb620,3.3837736e-07
e62b3eb0,0.008586645
95812205,0.5503957
209f8e41,0.0
9bb3cd44,0.96198595
86bf6810,0.7921175
919cb6af,0.6697376
8cabc104,0.82389975
ca5fec7b,0.99991626
01e7f145,0.51228786
d2826f8e,0.12358025
e584f028,0.13642895
4bdcb525,0.59109473
6b2bc3e9,0.72192335
7a523e74,0.00016027689
1c3a420c,0.54750204
8b383772,0.012755841
c420c42d,0.9966604
f0326766,0.65060717
d67ae313,5.3640424e-06
7a00e52a,0.93826663
fd60ce30,0.9990358
d0de0afb,0.96458995
5dab3243,0.9882499
e82b326f,0.8611922
96ca682f,0.999987
e7ba2cd2,0.0045722127
47f2fbed,0.067071855
faac6b8d,0.9890535
2eb785f3,0.01049605
95f440be,0.99849176
e735e243,0.7217638
bd83f233,0.49763894
e2315156,0.22320536
07945467,0.0
256daf6a,0.28442645
70801a8b,1.0
518578cb,0.00038528442
5e630a80,0.8066112
b2df2187,0.8358563
ff32d7dd,0.8894675
5144d458,1.0
f9f973c1,0.020273685
ac65b2c5,0.99919516
e5cece41,0.010904282
cc9ca990,0.8762363
2b771726,0.119576216
fcea895a,0.9996728
fd477a03,0.8258454
4aa26de8,1.3819605e-27
9a842704,0.99188554
b1bb19c4,3.688396e-10
fc46a862,0.0
e43d659f,0.06363797
f344be4c,6.9550605e-09
31671342,0.8005312
4d67ed4e,0.08438319
1dd1c8e2,0.80362725
ab08e37e,0.7935729
c2924cd3,2.8924683e-07
fde48cdb,3.82983e-20
3c7c170d,0.45508537
ebeedf33,0.06451225
6235d8b4,0.98322654
73a8162b,0.09262779
b37e2349,0.89485097
0dbc58b1,0.0074652433
14741b3d,0.99096435
fe1f82c2,0.9996589
9a75c053,0.5508117
581d8a32,2.6000765e-07
eedeabd8,0.8919734
2208fecd,1.0315589e-14
b68c71e6,0.056418836
dea2cdb7,0.96398103
ff3401e1,4.8353642e-26
5ccfa32c,0.91459656
15370256,0.9911034
d81a82c6,0.71048963
c78671c6,0.7707378
7fbf3fc8,0.5356805
de8159e7,0.19083685
efcca249,1.0
c3cdfd7c,5.562897e-07
1fbae11c,0.8221823
a78197b9,0.9998466
9510487f,1.8817584e-10
11f770cd,0.0039366186
d2401c84,1.2093653e-06
781d4a78,0.9780049
236f4be5,0.9993775
df56ab4b,0.9987867
ea825acf,0.40772754
cf992e29,1.72519e-16
66750962,0.0022325516
fa423857,0.46734807
d6889deb,0.97406626
e62ff090,0.00028198957
47acfd80,2.1081058e-05
b9f5efc5,0.3424163
1a2a1f7f,1.0685703e-24
e8067065,0.0057612956
db61755b,0.6208103
c97e4c01,0.7966454
02538d0d,0.8556849
9930fe8b,0.96929085
1e053314,0.99757695
247e0650,3.5574428e-17
a4eb05bf,0.99999976
66ea133d,0.22736448
3220362c,0.24212176
67162075,1.8343533e-25
5af75025,1.4232176e-08
5dd87bb9,0.8399664
010dc181,0.5648197
40dbd0a9,0.57724684
0c10fd9e,0.849831
39c38975,1.1749993e-07
20f60e12,0.14667487
4fb6e67f,0.0805172
d7d3e9fa,0.75085944
787d0e9a,4.8966165e-12
7d92a013,2.147557e-13
65f79253,0.6842485
a20dfd11,9.94748e-06
c04f50a0,0.58664715
a007e147,0.9991839
80e35877,0.8037514
e3631e6a,0.9998816
684fd7ec,0.00023269653
9dbdb2b8,0.37604207
1768e4bb,0.6642158
d84884d6,0.9337144
838a14ae,0.4912411
6e007f95,0.1842646
6e0c3725,0.6688403
d4c5252a,1.823602e-06
209cba64,0.82413125
1df44a05,0.66230077
d925c0cc,0.7265036
85981d62,1.2569276e-07
18b93e7f,1.0809906e-21
4936bb64,0.7446839
d57686b7,0.033081084
0d6d23b5,0.9934834
3859bfa4,0.9723233
2cfddca9,0.57788795
32eebbf8,0.7285161
79c40371,0.22155917
f7f432f6,2.1940952e-05
d50e3a56,0.00030100346
b63bbdee,0.8418187
de327375,0.5550434
43a0d395,0.12648988
db465006,0.29221845
44809656,0.20107532
3c72f288,0.95443404
3f449132,0.9963763
ec5d4a58,0.026033431
49d62856,0.8878671
b80fb15c,0.2143502
368e304e,0.7672385
f19bdd74,0.0013564527
b55e823c,0.9999913
89dd11b9,0.04667616
4286352d,0.0001693368
4b10a9dc,1.50230535e-05
3bdbb13c,0.18936718
7e9f355f,2.016674e-07
f420301b,0.2735986
4e3c03ff,0.012737602
3227e0ba,0.52478355
d12d7771,0.48004705
6616970c,0.8720329
186ea788,0.2137084
42867a33,0.9999036
7ed03e02,0.44174725
f24ce309,7.1047884e-07
18d7021a,0.00013178587
9a18807f,0.06088403
a94b079b,0.51173156
255c4f02,3.1466392e-05
93ba10ba,0.99708354
95567789,0.5580576
bb09a45b,1.8856454e-14
a972a7db,0.91584337
2bd5da67,0.37837812
7a43c51d,0.18502516
29adcf10,1.7215869e-09
6742855f,3.7078257e-19
d20e49b2,0.0019759834
9f81771e,0.004216343
de27fefb,0.37817428
d18f6f0e,0.9846155
69973737,1.0
76509472,0.048865527
57157f35,0.00019654632
72f5cc06,0.9978087
19982389,0.56916845
4ed21d3b,0.99582237
5a0ca890,0.058333218
65ea29c4,1.6680387e-05
b4f11fb6,0.98911583
8836e0c8,0.00048735738
30456db6,0.9824298
19174e69,0.58533216
8baa045a,0.37080762
bfc86919,1.0
2f93bac6,0.9786685
c44960f2,0.8007685
b660e80e,0.014280081
76411374,0.23912656
839bbcfe,0.78144366
bc8c483e,2.2770385e-08
d9577013,0.99896634
b47fc3d2,0.8809657
a57ef2a1,0.77470493
d6908d52,0.21960545
99814ee7,0.7585941
0b6c4509,0.775235
095f1797,0.113325685
7dd828c0,0.49125203
764b4e82,2.0177234e-36
91ef8a0c,4.2665104e-26
a91ee052,0.9077997
a01318ab,0.83617836
325ad084,0.004377663
2ceb258a,0.6661843
a969eea6,1.0
1a538ed3,1.26535085e-08
65e14f46,0.7221996
77c165c3,7.727505e-27
14c60c1d,0.99883246
630360e8,0.987539
8d7026fa,0.93659663
13964a63,0.61741495
d0155b0f,1.4717123e-12
46afff48,0.8310686
4868f534,0.83587015
26743a5c,0.111876994
ad50aaf3,0.0025562644
89cc4fce,2.2978882e-05
715785e6,0.66847414
3d28a858,0.86678267
ba36851a,0.60975623
51ecc6ab,0.000521183
b1ec4727,0.9321135
040c5d78,7.250209e-06
a8a77c55,0.7954465
32f51fe6,3.613021e-05
8ef7a06b,1.6315815e-11
838fafac,7.0259304e-08
7d0b89b1,0.53712296
7d9636c4,0.36958683
8d37529b,1.0
5fd612ad,0.76897997
323ca98d,0.28931046
842d7d88,0.94002515
c7529197,0.45911023
3235b7ca,0.6831539
2436a25b,0.6458899
e6d8d670,0.032090753
1c5a5a1f,0.78093433
1c1d6c80,0.9960984
9579aa49,0.48548797
aeb95ac9,0.9954479
db172beb,1.4765468e-14
ae2a516d,1.0387068e-09
63e579b1,0.010589689
a49b42ff,0.1375879
99fb914f,0.9999466
d86b48d1,0.00031495094
6bca064a,0.99124837
d3bc5515,0.97812736
ded30e1d,0.067622155
d88e4b44,0.12892655
6f688a3c,0.119819194
a98dcb63,6.8192095e-28
6d9d1eca,0.41369525
51924408,0.021382421
a8f910bb,0.99096996
7f12814f,0.75803334
cdcdc401,0.077135056
5dea100e,0.869933
04738deb,3.0160092e-09
e4064b10,0.03508681
c84df9ea,0.84402376
ba8130e2,2.948092e-14
7535f0cd,0.0074067414
c915f66c,0.041670144
f0c360e7,9.4495725e-08
fed2396a,0.04075083
5d58a277,0.69650733
21279402,0.9866482
873d8adc,0.88781905
2fb68d77,0.3723691
8fb1a67b,0.809959
fe8c6150,1.7506579e-06
c00db5d4,0.53099585
2e3a38d3,0.84861684
38464042,0.9026185
58d4e224,0.008590251
a7bfbc2a,0.7403767
9cdcf947,0.99885255
6c610fd4,0.7822287
50fd58f2,0.79663837
b093a813,0.6838895
28f4e51e,0.00018286705
2d01ecdc,0.94407034
290992c4,0.9878098
e0f83a9b,1.0
7cdbe05e,0.98014665
2a33464b,0.5563003
84521f2c,0.9885553
a1d7e535,4.1123215e-27
f77a2b74,5.7555915e-11
f2c5216a,0.9922887
b516302a,0.43375254
564266ec,0.64208764
56d23ee0,0.2599799
8c9971b5,0.99999326
fe75e357,0.49445602
cfab3237,1.2198994e-08
f7258c56,0.07375428
e79cb5cf,0.18212071
efbb58a0,0.66289794
ff8d6575,0.39529988
cf6d0221,0.99277604
b057a3cf,0.9305123
d7aa3d66,0.9986394
db1b3f2d,0.4470263
9cfd7cd3,0.95545673
0dc59065,0.029010624
f2742949,0.99388397
cfa8905d,0.18265846
6bc7bb68,0.99225116
df228195,0.30356872
92b3fd07,0.37293017
99181903,0.55683506
17b47421,2.9817125e-17
54c58af0,0.98271376
c533141a,9.7300346e-18
3a89f639,5.8989355e-07
2b9438cd,2.7519975e-06
de0fc4ea,0.6381547
d0b4812d,0.7402241
5ab3daa8,9.735648e-09
3a205fb9,0.9998154
81d06d13,0.18977958
5b155890,0.4235026
b7332f47,0.43876687
13a49895,0.9896804
a9dcaf7e,6.830419e-07
daccb199,0.71452314
0a31aaec,0.9752662
effc32ab,0.89147973
b9b1d1ae,0.9875598
837567b0,2.1334726e-16
76364052,0.9999959
614324a1,0.975191
3b20239f,0.94912493
49054d2e,4.6946487e-18
59eea5d5,0.1625633
eaa8408c,0.54660547
3b3369f8,0.7856045
06f7cf48,9.959175e-19
99cae923,1.8507278e-20
c2b732c8,0.44851455
5652b0eb,0.99999684
033f2509,0.91413975
d32b7520,0.19960633
86bfefc7,0.8682119
3279d1d5,0.67216045
22221e9d,0.632398
9bdc1896,0.715945
49fa8e72,0.6200014
d911954a,4.9978087e-05
16fcc6f5,0.46449584
b5e8f248,0.7196702
10f410ba,0.9997
fb702ee7,0.0012350976
a162448e,0.9994356
2e757023,0.74904835
877bcc05,0.94384134
0dfcd873,0.9978838
c4e06675,0.14397532
a1c03878,0.3574331
d187d757,0.5177861
967875e8,0.9999509
7fe478cb,0.6260889
d43aa540,0.17690793
964acdef,0.3484094
d7ecc1b7,0.8838669
a5b32893,0.9309137
5b68a817,0.1001685
8f374224,0.69708866
8deced1c,0.053523064
c5959db1,0.91059256
d3c61d2b,0.008987457
f4cb6420,0.5398113
18b8670f,0.00014039874
777d03d6,0.99849135
57b18759,0.12282199
4843496a,0.6364914
6156c963,0.66232777
73165630,0.45561594
53c49cf8,0.2738965
1f2e9806,1.9878723e-06
5addc113,0.48257336
35d2fbc5,0.13215727
3a451e5b,0.0007406473
59b9eb6e,0.5785215
f8669a86,0.5248298
fa3ff835,3.6849333e-06
6e7e427b,0.84605324
8b05e1a1,0.54059184
ad3727d3,0.4470394
8965e560,0.85536677
821e0c31,5.1165407e-06
2b33b417,0.23708016
acc4dd50,0.939227
4a0a5cd5,0.50931346
21aa40fc,0.97267175
1d91bf6e,0.25556684
923910f8,1.2272016e-08
54c012c3,0.77911365
00d366d6,0.9355631
278627ff,0.87321866
1372a58e,3.4136775e-07
4b4247a5,0.9084554
0c496d3a,0.9997525
d6774ba7,2.7712294e-11
814bc35f,0.90026283
36497217,3.1887456e-08
c9a9bb5b,1.0
ac07e085,0.075118154
f806ebf1,0.8706435
bd9dd604,4.73242e-13
3679bbf9,0.20856223
db1343a0,0.10823774
679dd63b,0.39396814
43eebf55,0.00018805265
74e2d160,0.99975395
e09bc632,0.99755687
1b2227be,0.008746713
989685c7,0.4997234
05ba66d2,0.999128
ed366c4e,0.26682645
954f4238,0.4214205
21f4f395,0.8526281
127bda37,0.9948389
ca5c432e,1.2364935e-09
4429971a,0.9999242
a6179f95,0.0061810315
d0d5165e,0.5137174
fe3f7d13,0.9470868
66be84a3,0.022164345
154d8985,1.000989e-14
27260e05,0.64327574
6c37d4ca,0.00039961934
69a6b224,9.295331e-13
9d37a1ab,0.22044337
5998bcf9,0.8729622
1198c02c,0.1440818
9b7c82ed,0.0415577
4b335d8a,0.69479334
9655bde5,0.00024920702
2df55cab,0.7622522
97c45082,0.17112094
a8ad8cd3,0.97631073
591b8504,0.928493
4cfc4b39,0.48621738
cf87475a,0.51601434
ea222d2d,0.89883655
f1266956,0.00048244
c3bf1074,0.621637
92633d3e,0.0023002326
bfe11458,0.15861356
f142d550,0.9896059
03942109,0.05214563
9381009e,0.9828696
db9508e8,0.64299905
dc61215b,1.1484561e-05
d7b962ae,0.6697457
ac883af0,0.8034053
a18d0c4a,0.96086144
4b656126,0.6924839
6adfd15a,0.98584753
5ebfa034,0.4344189
3363e0db,0.9993775
852a432a,0.66713804
6fa80d7a,0.7075941
569c4651,0.22655272
57422abf,0.7337423
64c1438f,0.0017678738
0f7a771a,0.6473912
cf68a502,0.72636306
ebc580bb,1.748489e-19
17d13500,0.67138207
f1565d79,0.8937454
e5ac1d27,2.7344864e-05
62339204,0.0016683936
49807b4a,0.99991167
8935c7e2,0.7980293
a561f2b4,0.39400208
04387235,1.3080124e-06
04aac344,1.8001633e-11
54063004,0.0036851466
1b5e08dd,0.7615608
6968282d,0.9484756
281524f9,0.7377733
fd553fc8,0.8313015
e45f0b13,0.08480349
b34a4ca2,0.7168995
0dcd8be5,0.72805095
c90f547a,9.398829e-06
4c34de66,0.63745975
a47f4d0f,2.1635857e-22
2a317a41,0.99425936
b64c8598,0.98705214
2bdbb188,0.97861063
ccc89b62,0.6333796
645ba2a0,0.8015711
09e8a5e5,0.16710514
be3a1e7a,0.8513057
92d0180c,0.082001865
2e8ae485,1.2828726e-11
007f8195,0.351504
2bc2e785,0.97115815
baed3d4d,0.68383664
fe9848ab,0.9993849
426619f5,0.93081903
6d129e11,0.724868
906e6124,0.05445388
d96aba17,0.99999785
2d18a140,0.8402163
4b6c1a2b,0.96806777
da62caad,5.6075567e-08
5a0cfeff,0.98881024
befbb68e,1.218871e-31
cad3b152,0.9860687
d79fa5f7,0.0015173554
7462cddb,0.98719335
0097d47d,0.9885963
68d6335c,0.9938208
9f81549c,5.092089e-25
638d49b9,0.8386529
51a50ebd,0.3003206
95131535,0.010276973
3c470d57,0.5771835
845a97f7,0.9617871
feed4566,0.2230246
